EV,Win %,Pick %,Team,Opponent,Future Value (Stars),Year,Week
0.96,66.6%,10.6%,WAS,NYG,0.0,2017,17
0.93,61.3%,0.9%,DEN,KC,0.0,2017,17
0.84,56.4%,2.9%,TEN,JAX,0.0,2017,17
0.84,55.7%,2.5%,BUF,MIA,0.0,2017,17
0.68,44.3%,0.9%,MIA,BUF,0.0,2017,17
0.68,43.6%,0.2%,JAX,TEN,0.0,2017,17
0.59,38.7%,1.0%,KC,DEN,0.0,2017,17
0.56,33.4%,0.8%,NYG,WAS,0.0,2017,17
0.55,35.9%,0.3%,PHI,DAL,0.0,2017,17
0.54,33.2%,0.2%,CLE,PIT,0.0,2017,17
0.51,31.2%,0.4%,HOU,IND,0.0,2017,17
0.5,32.4%,0.2%,CAR,ATL,0.0,2017,17
0.47,30.3%,0.6%,TB,NO,0.0,2017,17
0.45,30.8%,8.6%,LAR,SF,0.0,2017,17
0.41,25.6%,0.3%,GB,DET,0.0,2017,17
0.4,26.5%,0.8%,OAK,LAC,0.0,2017,17
0.39,23.1%,0.1%,ARI,SEA,0.0,2017,17
0.39,23.4%,0.1%,CIN,BAL,0.0,2017,17
0.24,13.6%,0.1%,CHI,MIN,0.0,2017,17
0.19,11.1%,0.0%,NYJ,NE,0.0,2017,17
1.04,80.1%,30.6%,NO,TB,2.0,2018,1
1.04,73.2%,10.9%,DET,NYJ,0.5,2018,1
1.03,70.0%,2.6%,LAR,OAK,3.0,2018,1
1.03,69.5%,2.4%,NE,HOU,5.0,2018,1
1.03,70.5%,5.3%,MIN,SF,3.5,2018,1
1.02,76.5%,22.4%,BAL,BUF,1.5,2018,1
1.01,72.0%,11.3%,GB,CHI,3.5,2018,1
0.95,63.3%,0.6%,LAC,KC,3.0,2018,1
0.93,62.3%,0.5%,DEN,SEA,1.0,2018,1
0.9,62.3%,5.6%,PIT (tie),CLE,3.5,2018,1
0.89,59.5%,0.9%,CAR,DAL,1.0,2018,1
0.87,58.1%,0.8%,JAX,NYG,2.5,2018,1
0.84,56.6%,0.8%,ARI,WAS,0.0,2018,1
0.76,50.5%,0.4%,ATL,PHI,3.0,2018,1
0.75,50.2%,0.6%,CIN,IND,0.5,2018,1
0.75,50.5%,1.2%,TEN,MIA,1.0,2018,1
0.75,49.5%,0.2%,MIA,TEN,0.5,2018,1
0.75,49.8%,0.5%,IND,CIN,0.5,2018,1
0.74,49.5%,0.6%,PHI,ATL,3.0,2018,1
0.65,43.4%,0.2%,WAS,ARI,0.5,2018,1
0.63,41.9%,0.2%,NYG,JAX,0.5,2018,1
0.61,40.5%,0.1%,DAL,CAR,1.5,2018,1
0.6,37.7%,0.3%,CLE (tie),PIT,0.5,2018,1
0.57,37.7%,0.2%,SEA,DEN,0.5,2018,1
0.55,36.7%,0.2%,KC,LAC,1.5,2018,1
0.48,28.0%,0.1%,CHI,GB,1.0,2018,1
0.47,23.5%,0.1%,BUF,BAL,0.5,2018,1
0.47,29.5%,0.1%,SF,MIN,2.5,2018,1
0.47,30.5%,0.1%,HOU,NE,3.0,2018,1
0.46,30.0%,0.2%,OAK,LAR,1.0,2018,1
0.46,26.8%,0.1%,NYJ,DET,0.0,2018,1
0.45,19.9%,0.0%,TB,NO,0.5,2018,1
1.08,85.1%,34.9%,LAR,ARI,3.0,2018,2
1.05,79.0%,19.6%,NO,CLE,1.5,2018,2
0.99,68.3%,0.9%,ATL,CAR,2.5,2018,2
0.98,69.4%,3.8%,SF,DET,2.0,2018,2
0.98,69.5%,5.4%,WAS,IND,0.5,2018,2
0.97,68.4%,3.4%,DEN,OAK,0.5,2018,2
0.96,66.4%,0.7%,CHI,SEA,1.0,2018,2
0.94,65.4%,0.7%,PIT,KC,2.5,2018,2
0.94,73.2%,21.8%,LAC,BUF,2.5,2018,2
0.9,62.6%,1.7%,HOU,TEN,3.0,2018,2
0.87,60.2%,0.4%,DAL,NYG,1.0,2018,2
0.87,60.8%,1.7%,NYJ,MIA,0.5,2018,2
0.84,58.3%,1.4%,PHI,TB,3.0,2018,2
0.79,54.6%,0.6%,NE,JAX,5.0,2018,2
0.78,53.7%,0.4%,MIN (tie),GB,4.0,2018,2
0.74,50.9%,0.6%,BAL,CIN,2.0,2018,2
0.71,49.1%,0.2%,CIN,BAL,1.0,2018,2
0.67,46.3%,0.2%,GB (tie),MIN,3.5,2018,2
0.66,45.4%,0.0%,JAX,NE,3.0,2018,2
0.61,41.7%,0.0%,TB,PHI,0.5,2018,2
0.58,39.2%,0.1%,MIA,NYJ,1.0,2018,2
0.58,39.8%,0.4%,NYG,DAL,0.5,2018,2
0.55,37.4%,0.1%,TEN,HOU,1.0,2018,2
0.51,26.8%,0.1%,BUF,LAC,0.0,2018,2
0.5,34.6%,0.2%,KC,PIT,2.5,2018,2
0.49,33.6%,0.3%,SEA,CHI,0.5,2018,2
0.48,31.6%,0.1%,OAK,DEN,0.5,2018,2
0.47,30.5%,0.1%,IND,WAS,0.5,2018,2
0.46,30.6%,0.1%,DET,SF,0.5,2018,2
0.46,31.7%,0.2%,CAR,ATL,1.5,2018,2
0.4,21.0%,0.0%,CLE,NO,0.0,2018,2
0.37,14.9%,0.0%,ARI,LAR,0.0,2018,2
1.07,79.2%,10.2%,JAX,TEN,3.5,2018,3
1.03,73.2%,1.7%,LAR,LAC,4.0,2018,3
1.03,89.3%,58.4%,MIN,BUF,4.0,2018,3
1.0,72.3%,4.5%,NE,DET,5.0,2018,3
0.99,71.6%,4.2%,PHI,IND,3.0,2018,3
0.99,70.6%,2.5%,HOU,NYG,2.0,2018,3
0.94,66.7%,0.5%,BAL,DEN,1.5,2018,3
0.93,67.9%,5.2%,CHI,ARI,1.0,2018,3
0.93,68.5%,7.1%,KC,SF,3.0,2018,3
0.86,61.4%,1.8%,CLE,NYJ,0.0,2018,3
0.8,57.0%,0.9%,MIA,OAK,1.5,2018,3
0.8,56.8%,0.4%,CAR,CIN,1.5,2018,3
0.77,54.4%,0.5%,GB,WAS,4.0,2018,3
0.77,54.0%,0.1%,ATL,NO,3.0,2018,3
0.75,52.6%,0.2%,TB,PIT,1.0,2018,3
0.73,51.5%,0.5%,SEA,DAL,0.5,2018,3
0.69,48.5%,0.1%,DAL,SEA,1.5,2018,3
0.67,47.4%,0.3%,PIT,TB,2.0,2018,3
0.65,46.0%,0.0%,NO,ATL,1.5,2018,3
0.65,45.6%,0.0%,WAS,GB,0.0,2018,3
0.62,43.2%,0.0%,CIN,CAR,1.5,2018,3
0.62,43.0%,0.1%,OAK,MIA,0.5,2018,3
0.56,38.6%,0.3%,NYJ,CLE,0.5,2018,3
0.49,31.5%,0.0%,SF,KC,2.5,2018,3
0.49,32.1%,0.0%,ARI,CHI,0.0,2018,3
0.48,33.3%,0.1%,DEN,BAL,1.0,2018,3
0.43,29.4%,0.0%,NYG,HOU,0.0,2018,3
0.43,28.4%,0.0%,IND,PHI,1.0,2018,3
0.42,27.7%,0.0%,DET,NE,0.5,2018,3
0.39,10.7%,0.1%,BUF,MIN,0.0,2018,3
0.39,26.8%,0.0%,LAC,LAR,3.5,2018,3
0.35,20.8%,0.0%,TEN,JAX,1.0,2018,3
1.11,73.7%,3.0%,LAR,MIN,5.0,2018,4
1.07,72.3%,4.4%,NE,MIA,4.0,2018,4
1.04,79.5%,30.9%,LAC,SF,2.5,2018,4
1.01,75.3%,21.8%,JAX,NYJ,3.5,2018,4
1.01,75.2%,22.0%,GB,BUF,3.0,2018,4
0.95,64.1%,3.2%,SEA,ARI,1.0,2018,4
0.94,62.9%,2.4%,ATL,CIN,2.0,2018,4
0.94,62.5%,1.9%,KC,DEN,3.5,2018,4
0.93,61.1%,0.4%,PIT,BAL,1.5,2018,4
0.92,61.2%,1.8%,NO,NYG,1.5,2018,4
0.87,57.4%,0.6%,CHI,TB,1.0,2018,4
0.85,57.2%,2.4%,PHI,TEN,3.0,2018,4
0.85,55.8%,0.8%,DAL,DET,0.5,2018,4
0.84,55.7%,1.3%,OAK,CLE,0.0,2018,4
0.77,50.5%,0.3%,HOU,IND,1.0,2018,4
0.75,49.5%,1.0%,IND,HOU,0.5,2018,4
0.68,44.3%,0.5%,CLE,OAK,0.0,2018,4
0.68,44.2%,0.3%,DET,DAL,0.5,2018,4
0.67,42.8%,0.0%,TEN,PHI,1.0,2018,4
0.65,42.6%,0.2%,TB,CHI,1.0,2018,4
0.6,38.8%,0.1%,NYG,NO,0.0,2018,4
0.59,38.9%,0.1%,BAL,PIT,1.5,2018,4
0.58,37.5%,0.1%,DEN,KC,1.0,2018,4
0.58,37.1%,0.1%,CIN,ATL,1.5,2018,4
0.57,35.9%,0.1%,ARI,SEA,0.0,2018,4
0.51,24.8%,0.0%,BUF,GB,0.0,2018,4
0.51,24.7%,0.0%,NYJ,JAX,0.0,2018,4
0.49,20.5%,0.0%,SF,LAC,0.5,2018,4
0.45,27.7%,0.1%,MIA,NE,1.5,2018,4
0.42,26.3%,0.1%,MIN,LAR,2.5,2018,4
1.09,74.4%,5.5%,LAR,SEA,4.0,2018,5
1.08,82.9%,34.1%,NE,IND,5.0,2018,5
1.02,70.5%,7.4%,TEN,BUF,1.0,2018,5
1.02,70.2%,6.7%,NO,WAS,2.0,2018,5
1.0,67.7%,2.5%,LAC,OAK,1.5,2018,5
1.0,70.0%,9.6%,CIN,MIA,2.0,2018,5
0.95,63.0%,0.7%,HOU,DAL,2.0,2018,5
0.94,62.7%,0.4%,PIT,ATL,1.0,2018,5
0.94,62.7%,0.5%,PHI,MIN,3.0,2018,5
0.94,71.7%,23.2%,CAR,NYG,1.5,2018,5
0.92,61.7%,2.1%,BAL,CLE,2.5,2018,5
0.9,60.9%,2.3%,SF,ARI,0.0,2018,5
0.87,58.3%,0.7%,KC,JAX,4.0,2018,5
0.79,52.2%,0.1%,DET,GB,0.5,2018,5
0.76,49.8%,0.3%,NYJ,DEN,0.5,2018,5
0.74,50.2%,2.2%,DEN,NYJ,1.0,2018,5
0.71,47.8%,0.9%,GB,DET,3.5,2018,5
0.63,41.7%,0.1%,JAX,KC,4.0,2018,5
0.6,39.1%,0.2%,ARI,SF,0.0,2018,5
0.59,38.3%,0.1%,CLE,BAL,0.0,2018,5
0.57,28.3%,0.0%,NYG,CAR,0.0,2018,5
0.56,37.3%,0.0%,MIN,PHI,2.5,2018,5
0.56,37.3%,0.1%,ATL,PIT,2.0,2018,5
0.56,37.0%,0.2%,DAL,HOU,0.5,2018,5
0.51,30.0%,0.1%,MIA,CIN,1.5,2018,5
0.5,32.3%,0.0%,OAK,LAC,0.5,2018,5
0.49,29.8%,0.1%,WAS,NO,0.5,2018,5
0.49,29.5%,0.1%,BUF,TEN,0.0,2018,5
0.43,17.1%,0.0%,IND,NE,0.5,2018,5
0.42,25.6%,0.1%,SEA,LAR,1.0,2018,5
1.08,74.4%,4.0%,CHI,MIA,2.5,2018,6
1.06,72.8%,3.5%,LAR,DEN,3.5,2018,6
1.05,79.4%,24.0%,HOU,BUF,1.5,2018,6
1.02,79.2%,29.1%,MIN,ARI,2.0,2018,6
1.0,78.1%,27.7%,GB,SF,2.5,2018,6
0.95,64.0%,0.3%,NE,KC,5.0,2018,6
0.91,61.7%,1.0%,JAX,DAL,4.0,2018,6
0.86,59.5%,3.0%,ATL,TB,1.5,2018,6
0.86,58.6%,1.4%,SEA,OAK,1.0,2018,6
0.84,56.6%,0.8%,NYJ,IND,0.5,2018,6
0.83,55.5%,0.3%,BAL,TEN,2.0,2018,6
0.81,54.8%,1.6%,PHI,NYG,2.5,2018,6
0.78,52.8%,0.6%,CAR,WAS,1.5,2018,6
0.78,52.1%,0.3%,CIN,PIT,2.0,2018,6
0.77,51.6%,0.2%,CLE,LAC,0.0,2018,6
0.72,48.4%,0.7%,LAC,CLE,2.0,2018,6
0.72,47.9%,0.2%,PIT,CIN,1.5,2018,6
0.71,47.2%,0.2%,WAS,CAR,0.5,2018,6
0.68,45.2%,0.2%,NYG,PHI,0.0,2018,6
0.66,44.5%,0.1%,TEN,BAL,1.0,2018,6
0.65,43.4%,0.2%,IND,NYJ,1.0,2018,6
0.63,41.4%,0.1%,OAK,SEA,0.0,2018,6
0.63,40.5%,0.0%,TB,ATL,1.0,2018,6
0.58,38.3%,0.1%,DAL,JAX,0.5,2018,6
0.54,36.0%,0.1%,KC,NE,4.5,2018,6
0.49,21.9%,0.0%,SF,GB,0.0,2018,6
0.47,20.8%,0.0%,ARI,MIN,0.0,2018,6
0.44,20.6%,0.1%,BUF,HOU,0.0,2018,6
0.43,27.2%,0.0%,DEN,LAR,0.5,2018,6
0.41,25.6%,0.1%,MIA,CHI,0.5,2018,6
1.11,78.1%,21.5%,LAR,SF,3.5,2018,7
1.07,71.7%,10.2%,LAC,TEN,1.5,2018,7
1.06,68.6%,3.4%,PHI,CAR,2.0,2018,7
1.03,70.2%,11.7%,KC,CIN,4.0,2018,7
0.99,63.3%,2.2%,JAX,HOU,1.5,2018,7
0.98,62.3%,1.5%,MIN,NYJ,2.0,2018,7
0.97,62.6%,2.3%,TB,CLE,0.5,2018,7
0.97,61.1%,0.4%,DET,MIA,1.0,2018,7
0.96,71.7%,26.0%,IND,BUF,0.5,2018,7
0.94,65.5%,14.4%,ATL,NYG,1.0,2018,7
0.91,57.8%,0.2%,BAL,NO,2.0,2018,7
0.85,54.0%,0.2%,DAL,WAS,0.5,2018,7
0.82,52.6%,1.6%,NE,CHI,5.0,2018,7
0.8,49.2%,0.2%,ARI,DEN,0.0,2018,7
0.79,50.8%,2.4%,DEN,ARI,0.0,2018,7
0.76,47.4%,0.0%,CHI,NE,2.0,2018,7
0.73,46.0%,0.3%,WAS,DAL,0.5,2018,7
0.67,42.2%,0.2%,NO,BAL,2.0,2018,7
0.65,34.5%,0.1%,NYG,ATL,0.0,2018,7
0.62,28.3%,0.1%,BUF,IND,0.0,2018,7
0.61,38.9%,0.8%,MIA,DET,0.5,2018,7
0.61,37.4%,0.1%,CLE,TB,0.0,2018,7
0.61,37.7%,0.0%,NYJ,MIN,0.5,2018,7
0.6,36.7%,0.0%,HOU,JAX,2.0,2018,7
0.55,29.8%,0.0%,CIN,KC,1.5,2018,7
0.52,31.4%,0.0%,CAR,PHI,1.0,2018,7
0.52,28.3%,0.0%,TEN,LAC,0.5,2018,7
0.48,21.9%,0.0%,SF,LAR,0.5,2018,7
1.18,88.6%,18.9%,NE,BUF,5.0,2018,8
1.04,75.0%,1.2%,LAR,GB,3.5,2018,8
1.02,77.6%,13.8%,KC,DEN,4.5,2018,8
1.0,75.1%,10.1%,HOU,MIA,2.0,2018,8
0.98,76.4%,17.9%,CHI,NYJ,1.5,2018,8
0.95,77.7%,29.4%,PIT,CLE,2.0,2018,8
0.88,64.0%,1.0%,PHI,JAX,2.5,2018,8
0.86,62.5%,1.4%,IND,OAK,1.0,2018,8
0.85,62.3%,2.7%,CIN,TB,1.5,2018,8
0.84,60.5%,0.3%,DET,SEA,1.0,2018,8
0.81,58.6%,0.4%,SF,ARI,0.5,2018,8
0.79,56.8%,0.1%,BAL,CAR,2.5,2018,8
0.78,56.4%,0.1%,NO,MIN,3.0,2018,8
0.71,51.7%,1.9%,WAS,NYG,0.5,2018,8
0.68,48.3%,0.1%,NYG,WAS,0.0,2018,8
0.61,43.6%,0.0%,MIN,NO,2.5,2018,8
0.6,43.2%,0.2%,CAR,BAL,1.5,2018,8
0.58,41.4%,0.3%,ARI,SF,0.0,2018,8
0.55,39.5%,0.1%,SEA,DET,1.0,2018,8
0.54,37.7%,0.0%,TB,CIN,0.5,2018,8
0.53,37.5%,0.2%,OAK,IND,0.0,2018,8
0.51,36.0%,0.0%,JAX,PHI,1.5,2018,8
0.44,22.3%,0.0%,CLE,PIT,0.0,2018,8
0.41,23.6%,0.0%,NYJ,CHI,0.5,2018,8
0.39,24.9%,0.1%,MIA,HOU,1.0,2018,8
0.37,22.4%,0.0%,DEN,KC,0.5,2018,8
0.35,25.0%,0.0%,GB,LAR,3.0,2018,8
0.21,11.4%,0.0%,BUF,NE,0.0,2018,8
1.05,79.9%,31.7%,CHI,BUF,1.5,2018,9
1.04,75.9%,21.8%,KC,CLE,4.5,2018,9
1.04,66.6%,1.1%,NE,GB,5.0,2018,9
1.01,66.3%,4.3%,MIN,DET,2.0,2018,9
0.99,72.2%,19.2%,CAR,TB,1.0,2018,9
0.92,59.3%,1.7%,MIA,NYJ,0.5,2018,9
0.91,65.4%,15.1%,DAL,TEN,0.5,2018,9
0.87,55.0%,0.1%,LAR,NO,4.0,2018,9
0.85,53.8%,0.1%,BAL,PIT,2.5,2018,9
0.85,54.0%,0.8%,WAS,ATL,0.5,2018,9
0.83,52.8%,0.3%,DEN,HOU,0.5,2018,9
0.83,52.8%,1.3%,OAK,SF,0.0,2018,9
0.79,50.7%,0.5%,SEA,LAC,1.5,2018,9
0.78,49.3%,0.1%,LAC,SEA,2.5,2018,9
0.75,47.2%,0.8%,SF,OAK,0.5,2018,9
0.74,47.2%,0.6%,HOU,DEN,2.0,2018,9
0.73,46.0%,0.2%,ATL,WAS,1.5,2018,9
0.73,46.2%,0.2%,PIT,BAL,2.5,2018,9
0.71,45.0%,0.1%,NO,LAR,3.0,2018,9
0.67,34.6%,0.0%,TEN,DAL,0.5,2018,9
0.66,40.7%,0.0%,NYJ,MIA,1.0,2018,9
0.58,27.8%,0.0%,TB,CAR,1.0,2018,9
0.57,33.7%,0.0%,DET,MIN,1.0,2018,9
0.54,33.4%,0.0%,GB,NE,3.0,2018,9
0.53,24.1%,0.0%,CLE,KC,0.0,2018,9
0.52,20.1%,0.1%,BUF,CHI,0.0,2018,9
1.14,89.3%,20.2%,KC,ARI,4.0,2018,10
1.09,85.3%,14.4%,GB,MIA,2.5,2018,10
1.03,78.9%,4.5%,LAR,SEA,3.5,2018,10
1.02,80.5%,13.2%,LAC,OAK,2.5,2018,10
0.96,73.5%,4.8%,CHI,DET,1.0,2018,10
0.95,75.3%,11.5%,PHI,DAL,3.0,2018,10
0.93,70.5%,2.3%,NE,TEN,5.0,2018,10
0.93,70.9%,3.6%,NO,CIN,4.0,2018,10
0.91,72.3%,11.0%,NYJ,BUF,0.0,2018,10
0.87,69.5%,11.3%,ATL,CLE,2.0,2018,10
0.84,63.8%,0.7%,PIT,CAR,3.0,2018,10
0.84,63.4%,0.3%,TB,WAS,0.5,2018,10
0.81,61.4%,0.8%,SF,NYG,0.0,2018,10
0.79,59.8%,0.3%,IND,JAX,1.0,2018,10
0.53,40.2%,0.3%,JAX,IND,1.5,2018,10
0.51,38.6%,0.2%,NYG,SF,0.0,2018,10
0.49,36.6%,0.2%,WAS,TB,0.5,2018,10
0.48,36.2%,0.1%,CAR,PIT,2.0,2018,10
0.45,30.5%,0.0%,CLE,ATL,0.0,2018,10
0.41,27.7%,0.0%,BUF,NYJ,0.0,2018,10
0.4,29.1%,0.0%,CIN,NO,2.0,2018,10
0.4,29.5%,0.0%,TEN,NE,1.0,2018,10
0.37,24.7%,0.0%,DAL,PHI,0.5,2018,10
0.37,26.5%,0.1%,DET,CHI,0.5,2018,10
0.3,19.5%,0.0%,OAK,LAC,0.0,2018,10
0.29,21.1%,0.0%,SEA,LAR,1.5,2018,10
0.23,14.7%,0.0%,MIA,GB,0.5,2018,10
0.19,10.7%,0.0%,ARI,KC,0.5,2018,10
1.17,71.6%,3.3%,BAL,CIN,2.5,2018,11
1.15,73.8%,11.1%,LAC,DEN,2.0,2018,11
1.04,62.3%,0.4%,LAR,KC,3.5,2018,11
1.01,63.0%,4.5%,ATL,DAL,1.5,2018,11
1.01,72.9%,28.7%,NO,PHI,4.0,2018,11
1.0,65.3%,11.0%,CAR,DET,1.5,2018,11
0.99,59.8%,1.2%,HOU,WAS,3.0,2018,11
0.99,59.7%,1.3%,SEA,GB,1.5,2018,11
0.98,65.9%,15.5%,ARI,OAK,0.0,2018,11
0.97,58.8%,1.8%,NYG,TB,0.0,2018,11
0.95,56.8%,0.3%,CHI,MIN,1.5,2018,11
0.94,64.5%,16.8%,PIT,JAX,3.0,2018,11
0.87,52.2%,0.8%,IND,TEN,1.5,2018,11
0.8,47.8%,0.8%,TEN,IND,1.5,2018,11
0.72,35.5%,0.1%,JAX,PIT,1.0,2018,11
0.72,43.2%,0.3%,MIN,CHI,2.5,2018,11
0.7,41.2%,0.6%,TB,NYG,0.5,2018,11
0.69,34.1%,0.4%,OAK,ARI,0.0,2018,11
0.68,40.3%,0.3%,GB,SEA,2.5,2018,11
0.68,40.2%,0.3%,WAS,HOU,0.5,2018,11
0.67,34.7%,0.1%,DET,CAR,0.5,2018,11
0.66,27.1%,0.1%,PHI,NO,2.0,2018,11
0.65,37.0%,0.1%,DAL,ATL,1.5,2018,11
0.63,37.7%,0.1%,KC,LAR,4.0,2018,11
0.52,26.2%,0.1%,DEN,LAC,0.5,2018,11
0.5,28.4%,0.2%,CIN,BAL,1.5,2018,11
1.14,85.3%,8.4%,LAC,ARI,1.0,2018,12
1.13,83.7%,6.8%,NO,ATL,4.0,2018,12
1.11,82.9%,8.5%,NE,NYJ,5.0,2018,12
1.04,83.9%,31.3%,BAL,OAK,2.0,2018,12
1.0,77.2%,13.5%,IND,MIA,1.5,2018,12
0.96,74.8%,15.5%,DAL,WAS,1.0,2018,12
0.89,66.6%,4.4%,PHI,NYG,1.5,2018,12
0.87,63.6%,0.1%,MIN,GB,2.0,2018,12
0.86,63.8%,2.2%,HOU,TEN,2.5,2018,12
0.84,61.2%,0.6%,CHI,DET,1.5,2018,12
0.83,60.6%,0.8%,PIT,DEN,2.5,2018,12
0.83,60.5%,0.4%,CAR,SEA,1.5,2018,12
0.8,59.3%,2.4%,JAX,BUF,0.5,2018,12
0.73,53.5%,1.1%,TB,SF,0.0,2018,12
0.71,51.2%,0.1%,CLE,CIN,0.0,2018,12
0.66,48.8%,2.5%,CIN,CLE,0.5,2018,12
0.64,46.5%,0.2%,SF,TB,0.0,2018,12
0.57,40.7%,0.2%,BUF,JAX,0.5,2018,12
0.54,39.5%,0.1%,SEA,CAR,2.5,2018,12
0.54,39.4%,0.1%,DEN,PIT,1.5,2018,12
0.53,38.8%,0.5%,DET,CHI,0.5,2018,12
0.51,36.2%,0.1%,TEN,HOU,2.0,2018,12
0.5,36.4%,0.0%,GB,MIN,3.5,2018,12
0.48,33.4%,0.0%,NYG,PHI,0.0,2018,12
0.41,25.2%,0.1%,WAS,DAL,0.5,2018,12
0.37,22.8%,0.1%,MIA,IND,0.5,2018,12
0.33,16.1%,0.0%,OAK,BAL,0.0,2018,12
0.26,17.1%,0.0%,NYJ,NE,0.0,2018,12
0.24,16.3%,0.0%,ATL,NO,1.0,2018,12
0.22,14.7%,0.0%,ARI,LAC,0.0,2018,12
1.24,86.8%,4.9%,KC,OAK,4.0,2018,13
1.16,84.2%,13.6%,GB,ARI,2.5,2018,13
1.14,79.9%,4.9%,LAR,DET,5.0,2018,13
1.09,79.4%,12.9%,TEN,NYJ,1.5,2018,13
1.08,74.5%,1.3%,NO,DAL,4.0,2018,13
1.01,69.6%,0.3%,NE,MIN,5.0,2018,13
0.98,68.5%,2.2%,PHI,WAS,0.5,2018,13
0.97,68.7%,5.0%,HOU,CLE,2.5,2018,13
0.94,65.0%,1.0%,IND,JAX,1.5,2018,13
0.93,64.5%,1.5%,DEN,CIN,2.0,2018,13
0.93,64.0%,0.7%,CHI,NYG,1.5,2018,13
0.92,79.7%,46.6%,SEA,SF,2.5,2018,13
0.91,62.7%,0.5%,CAR,TB,1.0,2018,13
0.9,62.9%,2.3%,MIA,BUF,0.0,2018,13
0.86,59.7%,0.3%,PIT,LAC,3.0,2018,13
0.84,57.8%,0.2%,ATL,BAL,1.5,2018,13
0.61,42.2%,0.2%,BAL,ATL,2.0,2018,13
0.59,40.3%,0.0%,LAC,PIT,2.0,2018,13
0.55,37.1%,0.1%,BUF,MIA,0.5,2018,13
0.54,37.3%,0.0%,TB,CAR,0.0,2018,13
0.53,20.3%,0.0%,SF,SEA,0.0,2018,13
0.53,36.0%,0.3%,NYG,CHI,0.5,2018,13
0.52,35.5%,0.2%,CIN,DEN,0.5,2018,13
0.51,35.0%,0.6%,JAX,IND,0.5,2018,13
0.48,31.3%,0.0%,CLE,HOU,0.5,2018,13
0.47,31.5%,0.0%,WAS,PHI,0.0,2018,13
0.44,30.4%,0.0%,MIN,NE,2.5,2018,13
0.38,25.5%,0.1%,DAL,NO,1.5,2018,13
0.36,20.6%,0.0%,NYJ,TEN,0.0,2018,13
0.31,20.1%,0.0%,DET,LAR,0.5,2018,13
0.29,15.8%,0.0%,ARI,GB,0.0,2018,13
0.21,13.2%,0.0%,OAK,KC,0.0,2018,13
1.38,89.3%,5.6%,LAC,CIN,0.5,2018,14
1.2,78.7%,6.5%,NO,TB,3.0,2018,14
1.18,77.1%,5.5%,NE,MIA,4.0,2018,14
1.1,79.7%,26.1%,PIT,OAK,1.5,2018,14
1.09,70.6%,2.3%,KC,BAL,2.5,2018,14
1.05,69.2%,5.7%,TEN,JAX,1.0,2018,14
1.01,66.1%,3.8%,BUF,NYJ,0.5,2018,14
0.99,63.6%,0.5%,GB,ATL,1.5,2018,14
0.97,65.5%,7.9%,HOU,IND,2.0,2018,14
0.96,62.3%,1.8%,DAL,PHI,1.0,2018,14
0.93,60.0%,2.4%,NYG,WAS,0.5,2018,14
0.93,59.7%,0.8%,SEA,MIN,2.5,2018,14
0.91,58.4%,0.9%,LAR,CHI,5.0,2018,14
0.87,56.1%,1.4%,DET,ARI,0.0,2018,14
0.8,50.2%,0.1%,CLE,CAR,0.5,2018,14
0.79,59.8%,22.5%,DEN,SF,1.0,2018,14
0.77,40.2%,0.4%,SF,DEN,0.0,2018,14
0.76,49.8%,2.4%,CAR,CLE,0.5,2018,14
0.69,43.9%,0.3%,ARI,DET,0.0,2018,14
0.65,41.6%,0.0%,CHI,LAR,2.0,2018,14
0.63,40.3%,0.1%,MIN,SEA,2.0,2018,14
0.63,40.0%,1.7%,WAS,NYG,0.0,2018,14
0.6,37.7%,0.3%,PHI,DAL,0.5,2018,14
0.59,34.5%,0.0%,IND,HOU,1.0,2018,14
0.57,36.4%,0.0%,ATL,GB,1.5,2018,14
0.55,33.9%,0.5%,NYJ,BUF,0.0,2018,14
0.51,30.8%,0.3%,JAX,TEN,1.0,2018,14
0.47,29.4%,0.0%,BAL,KC,2.5,2018,14
0.46,20.3%,0.0%,OAK,PIT,0.0,2018,14
0.38,22.9%,0.0%,MIA,NE,0.0,2018,14
0.36,21.3%,0.0%,TB,NO,0.0,2018,14
0.18,10.7%,0.0%,CIN,LAC,0.5,2018,14
1.26,86.6%,9.5%,LAR,PHI,5.0,2018,15
1.11,75.7%,5.1%,MIN,MIA,1.5,2018,15
1.09,75.7%,8.0%,BAL,TB,1.0,2018,15
1.08,74.2%,6.8%,JAX,WAS,0.0,2018,15
1.03,69.6%,0.9%,NO,CAR,3.0,2018,15
1.03,78.0%,28.1%,ATL,ARI,0.0,2018,15
1.01,72.6%,14.5%,HOU,NYJ,1.5,2018,15
1.0,67.6%,1.7%,CHI,GB,1.0,2018,15
0.95,64.1%,0.7%,KC,LAC,3.0,2018,15
0.93,64.5%,6.3%,SEA,SF,2.0,2018,15
0.92,61.1%,0.3%,IND,DAL,2.0,2018,15
0.89,61.4%,4.4%,CIN,OAK,0.0,2018,15
0.88,58.3%,0.7%,BUF,DET,0.5,2018,15
0.84,56.2%,0.3%,NE,PIT,5.0,2018,15
0.83,55.6%,0.5%,TEN,NYG,2.5,2018,15
0.78,54.6%,6.3%,DEN,CLE,0.5,2018,15
0.71,45.4%,0.3%,CLE,DEN,1.5,2018,15
0.66,44.4%,1.0%,NYG,TEN,0.0,2018,15
0.65,43.8%,0.2%,PIT,NE,2.0,2018,15
0.62,41.7%,1.7%,DET,BUF,0.0,2018,15
