EntryName,Total_Wins,Week_1,Week_2,Week_3,Week_4,Week_5,Week_6,Week_7,Week_8,Week_9,Week_10,Week_11,Week_12,Week_13,Week_14,Week_15,Week_16,Week_17,Week_18,Planner,Contrarian,EV Hunter,Sprinter,Hoarder,Tourist,Picks_Used,Primary_Archetype,Archetype_Mix,Confidence
Moose-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
MOXIE-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
MR. PICKLES-2,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
Mucked Nuts.-3,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
MuddySlope-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
Muffed Picks-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
MUSS BRENTBURGER-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
M_EHRMANTRAUT-1,0,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,52.9,21.9,100.0,100.0,50.0,35.9,1,EV Hunter,EV Hunter (100) / Sprinter (100),Low
M_EHRMANTRAUT-2,0,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,52.9,21.9,100.0,100.0,50.0,35.9,1,EV Hunter,EV Hunter (100) / Sprinter (100),Low
M_EHRMANTRAUT-3,0,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,52.9,21.9,100.0,100.0,50.0,35.9,1,EV Hunter,EV Hunter (100) / Sprinter (100),Low
Nash-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
Ned Landers-1,0,PHI,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,61.7,15.6,78.1,78.1,48.8,48.4,1,EV Hunter,EV Hunter (78) / Sprinter (78),Low
Ned Landers-2,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
Ned Landers-5,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
NFL-MERICA-MONEY-4ME-1,0,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,52.9,21.9,100.0,100.0,50.0,35.9,1,EV Hunter,EV Hunter (100) / Sprinter (100),Low
Niche-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
Niche-2,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
Niche-3,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
Niche-4,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
NO MATTER WHAT-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
No Regrets-2,0,PHI,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,61.7,15.6,78.1,78.1,48.8,48.4,1,EV Hunter,EV Hunter (78) / Sprinter (78),Low
No Regrets-3,0,DET,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,61.7,35.9,62.5,62.5,48.8,66.4,1,Tourist,Tourist (66) / EV Hunter (62) / Sprinter (62) / Planner (62),Low
No Regrets-4,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
NORTH OF THE BORDER-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
NOTGambling-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
NOTJOE'SAVGJALAPENOS-5,0,NYJ,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,85.3,57.8,18.8,18.8,18.2,41.4,1,Planner,Planner (85),Low
O.T.S.S-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
ODBMG-4,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
Olive's 1st Year-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
On My Way-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
One Man Gang-3,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
OPERATIONHIGHSTAKES-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
ORDER UP-4,0,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,52.9,21.9,100.0,100.0,50.0,35.9,1,EV Hunter,EV Hunter (100) / Sprinter (100),Low
Oxynites-1,0,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,52.9,21.9,100.0,100.0,50.0,35.9,1,EV Hunter,EV Hunter (100) / Sprinter (100),Low
P1-P2-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
PARLAY G-3,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
PARLAY G-4,0,PHI,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,61.7,15.6,78.1,78.1,48.8,48.4,1,EV Hunter,EV Hunter (78) / Sprinter (78),Low
Pauline Park-2,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
Pauline Park-3,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
Pauline Park-5,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
PHOENIX 2 VEGAS-2,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
PIKEGOD-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
PISANOWINZ-4,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
PISANOWINZ-5,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
PISO MOJADO-2,0,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,52.9,21.9,100.0,100.0,50.0,35.9,1,EV Hunter,EV Hunter (100) / Sprinter (100),Low
PLUME43-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
PLYTKR.-1,0,PHI,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,61.7,15.6,78.1,78.1,48.8,48.4,1,EV Hunter,EV Hunter (78) / Sprinter (78),Low
PMAX-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
Poker Boomers-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
Power Tripper-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
PRAY4DUBB-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
PRAY4DUBB-5,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
PRO'S AND CON'S-1,0,PHI,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,61.7,15.6,78.1,78.1,48.8,48.4,1,EV Hunter,EV Hunter (78) / Sprinter (78),Low
PROBST-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
PROBST-3,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
PROBST-4,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
PUFFALUPPS-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
QUESERASERA-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
Ramblin' and Gamblin-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
RAMS AD-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
RED EYE-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
REYMAX-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
RGOLD79-1,0,PHI,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,61.7,15.6,78.1,78.1,48.8,48.4,1,EV Hunter,EV Hunter (78) / Sprinter (78),Low
RHINOSANDTIGERS-1,0,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,52.9,21.9,100.0,100.0,50.0,35.9,1,EV Hunter,EV Hunter (100) / Sprinter (100),Low
RICH RICH-1,0,IND,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,82.3,0.0,90.6,90.6,25.5,23.4,1,EV Hunter,EV Hunter (91) / Sprinter (91) / Planner (82),Low
